"Image","Label1","Label2","Label3","Llama 8B","Llama 36B","Vicuna 8B"
"2023:08","Label1_value2","Label2_value1","Label3_value2","97.1724","97.4174","90.4074"
"2023:02","Label1_value2","Label2_value1","Label3_value1","97.0840","97.4274","90.4402"
"2023:06","Label1_value3","Label2_value1","Label3_value2","97.1809","97.3903","90.4459"
"2024:02","Label1_value1","Label2_value2","Label3_value4","97.1652","97.4145","90.4088"
"2023:08","Label1_value1","Label2_value1","Label3_value1","97.1538","97.4145","90.4074"
"2023:02","Label1_value1","Label2_value2","Label3_value3","97.2336","97.4217","90.5783"
"2023:02","Label1_value2","Label2_value2","Label3_value2","97.1809","97.3704","90.4231"
"2024:02","Label1_value1","Label2_value1","Label3_value1","96.9815","97.3946","90.4402"
"2023:06","Label1_value3","Label2_value2","Label3_value3","97.2108","97.4060","90.4630"
"2023:06","Label1_value3","Label2_value2","Label3_value2","97.0869","97.3789","90.4060"
"2023:02","Label1_value2","Label2_value1","Label3_value4","97.0783","97.2436","90.5271"
"2023:08","Label1_value2","Label2_value1","Label3_value2","97.0157","97.3177","90.5527"
"2024:02","Label1_value2","Label2_value2","Label3_value3","97.1182","97.3803","90.4330"
"2023:02","Label1_value1","Label2_value2","Label3_value3","97.0527","97.4003","90.4017"
"2023:06","Label1_value3","Label2_value1","Label3_value1","97.2151","97.4117","90.4872"
"2024:02","Label1_value2","Label2_value2","Label3_value1","97.0199","97.4117","90.4345"
"2023:06","Label1_value3","Label2_value1","Label3_value3","97.0242","97.3818","90.4316"
"2023:06","Label1_value1","Label2_value2","Label3_value2","97.1781","97.3974","90.4430"
"2023:08","Label1_value2","Label2_value2","Label3_value2","97.1781","97.4017","90.8034"
"2024:02","Label1_value1","Label2_value1","Label3_value4","97.1809","97.3832","90.4188"
"2023:02","Label1_value1","Label2_value1","Label3_value2","97.0256","97.3533","90.4459"
"2023:02","Label1_value3","Label2_value2","Label3_value3","97.0840","97.3689","90.4202"
"2023:08","Label1_value1","Label2_value1","Label3_value2","97.2123","97.4259","90.4416"
"2024:02","Label1_value3","Label2_value1","Label3_value2","97.2379","97.3063","90.4288"
"2023:02","Label1_value3","Label2_value2","Label3_value4","97.1211","97.3832","90.5484"
"2024:02","Label1_value1","Label2_value2","Label3_value4","97.1296","97.4103","90.4729"
"2023:02","Label1_value2","Label2_value2","Label3_value3","97.1909","97.4145","90.4900"
"2023:06","Label1_value3","Label2_value1","Label3_value4","97.0726","97.4145","90.4430"
"2023:08","Label1_value1","Label2_value2","Label3_value3","96.9872","97.3889","90.5071"
"2023:08","Label1_value3","Label2_value2","Label3_value1","97.1652","97.2578","90.4245"
"2024:02","Label1_value2","Label2_value2","Label3_value3","97.2208","97.4160","90.4188"
"2023:06","Label1_value1","Label2_value2","Label3_value4","97.0342","97.4202","91.3661"
"2024:02","Label1_value2","Label2_value1","Label3_value3","97.2108","97.3533","90.4430"
"2023:02","Label1_value2","Label2_value1","Label3_value3","97.1766","97.3818","90.4558"
"2023:06","Label1_value2","Label2_value1","Label3_value4","97.1695","97.4031","90.4430"
"2023:06","Label1_value3","Label2_value1","Label3_value1","97.0427","97.3590","90.4302"
"2023:08","Label1_value1","Label2_value1","Label3_value1","97.1410","97.4188","90.4117"
"2023:08","Label1_value3","Label2_value1","Label3_value1","97.1496","97.4202","90.4160"
"2023:08","Label1_value1","Label2_value1","Label3_value3","97.2123","97.4316","90.4160"
"2024:02","Label1_value3","Label2_value1","Label3_value1","97.1382","97.4160","90.4217"
"2024:02","Label1_value2","Label2_value2","Label3_value3","97.1097","97.3006","90.4402"
"2023:08","Label1_value3","Label2_value1","Label3_value4","97.2222","97.4288","90.4715"
"2024:02","Label1_value1","Label2_value1","Label3_value4","96.7236","97.4074","91.0128"
"2023:02","Label1_value3","Label2_value1","Label3_value3","97.2194","97.3860","90.4088"
"2024:02","Label1_value1","Label2_value1","Label3_value2","97.1852","97.4074","90.7835"
"2024:02","Label1_value1","Label2_value2","Label3_value3","97.0142","97.4202","91.0613"
"2024:02","Label1_value1","Label2_value1","Label3_value1","97.2251","97.4402","90.4217"
"2023:02","Label1_value2","Label2_value2","Label3_value2","97.0926","97.3276","90.4330"
"2023:06","Label1_value2","Label2_value2","Label3_value2","97.0712","97.4046","90.4345"
"2023:02","Label1_value1","Label2_value1","Label3_value1","97.0427","97.4088","90.4259"
"2023:08","Label1_value2","Label2_value2","Label3_value4","97.0442","97.4245","91.1752"
"2023:08","Label1_value1","Label2_value2","Label3_value4","97.1453","97.3376","90.8704"
"2023:02","Label1_value2","Label2_value1","Label3_value3","97.1026","97.3006","90.5014"
"2023:02","Label1_value1","Label2_value1","Label3_value3","97.1695","97.4259","90.4501"
"2023:08","Label1_value1","Label2_value1","Label3_value4","97.0627","97.3946","90.8632"
"2023:06","Label1_value2","Label2_value1","Label3_value4","97.0684","97.4316","90.5556"
"2023:08","Label1_value2","Label2_value1","Label3_value4","97.2251","97.3519","90.4558"
"2024:02","Label1_value3","Label2_value1","Label3_value2","97.1624","97.3917","90.4402"
"2024:02","Label1_value1","Label2_value2","Label3_value4","96.9786","97.3789","90.4174"
"2024:02","Label1_value1","Label2_value2","Label3_value4","96.9986","97.3946","90.4188"
"2023:02","Label1_value2","Label2_value2","Label3_value2","97.2165","97.3889","90.4288"
"2023:02","Label1_value3","Label2_value2","Label3_value1","97.0726","97.3732","91.2293"
"2024:02","Label1_value3","Label2_value2","Label3_value2","97.1695","97.4060","90.8932"
"2024:02","Label1_value2","Label2_value2","Label3_value4","97.2407","97.3689","91.4202"
"2023:02","Label1_value1","Label2_value2","Label3_value3","97.0584","97.3974","90.4373"
"2023:08","Label1_value2","Label2_value1","Label3_value4","97.1738","97.4103","90.4715"
"2023:02","Label1_value3","Label2_value2","Label3_value1","97.1125","97.3362","90.4387"
"2023:08","Label1_value3","Label2_value2","Label3_value3","97.1966","97.4217","90.6353"
"2024:02","Label1_value2","Label2_value1","Label3_value4","97.1481","97.4017","90.4359"
"2023:06","Label1_value2","Label2_value1","Label3_value1","97.1667","97.2493","91.4131"
"2023:02","Label1_value3","Label2_value1","Label3_value2","97.0741","97.4459","90.8148"
"2024:02","Label1_value2","Label2_value1","Label3_value2","97.1439","97.4103","90.5114"
"2023:02","Label1_value1","Label2_value1","Label3_value1","97.1866","97.4131","90.5670"
"2024:02","Label1_value3","Label2_value1","Label3_value3","97.2236","97.3903","90.4217"
"2023:08","Label1_value2","Label2_value2","Label3_value3","97.1396","97.3333","90.9915"
"2023:06","Label1_value3","Label2_value1","Label3_value1","97.1966","97.4103","90.5812"
"2023:06","Label1_value3","Label2_value1","Label3_value3","97.1652","97.3105","90.4373"
"2023:06","Label1_value3","Label2_value2","Label3_value1","97.1880","97.4174","90.8860"
"2023:08","Label1_value1","Label2_value2","Label3_value2","97.1724","97.4031","90.6766"
"2023:08","Label1_value1","Label2_value1","Label3_value3","97.2336","97.4145","90.4900"
"2023:08","Label1_value2","Label2_value1","Label3_value1","97.1880","97.3917","90.7108"
"2024:02","Label1_value2","Label2_value1","Label3_value2","97.2066","97.4231","90.4202"
"2023:06","Label1_value1","Label2_value2","Label3_value1","97.1068","97.4501","90.4402"
"2023:08","Label1_value3","Label2_value1","Label3_value2","97.2578","97.4259","91.1197"
"2023:06","Label1_value2","Label2_value1","Label3_value2","97.2137","97.4231","90.5613"
"2023:08","Label1_value2","Label2_value2","Label3_value4","97.1068","97.4131","90.5627"
"2023:08","Label1_value1","Label2_value1","Label3_value3","97.2051","97.4060","90.4160"
"2023:06","Label1_value3","Label2_value1","Label3_value3","97.1738","97.3960","90.8832"
"2024:02","Label1_value3","Label2_value1","Label3_value1","97.0826","97.4103","90.4373"
"2023:06","Label1_value2","Label2_value2","Label3_value1","97.1496","97.3205","90.4288"
"2023:02","Label1_value2","Label2_value1","Label3_value1","97.0556","97.4245","90.4288"
"2023:02","Label1_value2","Label2_value1","Label3_value4","97.1311","97.4601","90.4202"
"2024:02","Label1_value1","Label2_value2","Label3_value2","97.2251","97.4145","90.4259"
"2023:08","Label1_value1","Label2_value2","Label3_value3","97.0271","97.4174","90.5613"
"2023:06","Label1_value2","Label2_value2","Label3_value3","97.1211","97.3362","90.4373"
"2023:06","Label1_value2","Label2_value1","Label3_value3","96.9217","97.3818","90.4217"
"2023:08","Label1_value2","Label2_value2","Label3_value4","97.0798","97.4103","90.4444"
"2023:06","Label1_value2","Label2_value1","Label3_value1","97.0171","97.4202","90.8476"
"2023:06","Label1_value1","Label2_value2","Label3_value2","97.1823","97.4231","90.5613"
"2024:02","Label1_value1","Label2_value1","Label3_value4","97.1937","97.3903","90.4174"
"2023:02","Label1_value2","Label2_value2","Label3_value4","97.2080","97.4088","90.4145"
"2023:06","Label1_value3","Label2_value2","Label3_value4","97.2464","97.4231","91.3433"
"2023:08","Label1_value1","Label2_value2","Label3_value2","97.1182","97.3704","90.7293"
"2024:02","Label1_value2","Label2_value2","Label3_value4","97.2208","97.4046","90.7265"
"2024:02","Label1_value1","Label2_value1","Label3_value3","96.9359","97.4131","90.4729"
"2023:08","Label1_value2","Label2_value2","Label3_value3","97.1895","97.4103","90.4886"
"2023:06","Label1_value1","Label2_value2","Label3_value2","97.0812","97.2707","90.9117"
"2023:02","Label1_value2","Label2_value1","Label3_value2","97.1937","97.3974","90.4501"
"2023:02","Label1_value2","Label2_value2","Label3_value2","97.1980","97.3960","90.7336"
"2024:02","Label1_value1","Label2_value2","Label3_value3","97.0370","97.3989","90.4430"
"2023:06","Label1_value2","Label2_value1","Label3_value2","97.2123","97.4017","90.4160"
"2023:02","Label1_value3","Label2_value2","Label3_value2","97.0926","97.4017","90.5085"
"2023:08","Label1_value1","Label2_value1","Label3_value4","97.2265","97.3989","90.7293"
"2023:06","Label1_value2","Label2_value1","Label3_value4","97.2009","97.4060","90.7721"
"2023:02","Label1_value2","Label2_value2","Label3_value4","97.1738","97.3846","90.5613"
"2023:08","Label1_value3","Label2_value2","Label3_value3","97.1852","97.4202","90.4274"
"2023:06","Label1_value1","Label2_value2","Label3_value1","97.0769","97.4031","90.5342"
"2023:02","Label1_value3","Label2_value2","Label3_value1","97.1439","97.3234","90.4587"
"2023:06","Label1_value3","Label2_value2","Label3_value1","97.2051","97.4202","90.8860"
"2023:06","Label1_value1","Label2_value2","Label3_value3","97.2222","97.4131","90.4288"
"2023:08","Label1_value1","Label2_value1","Label3_value1","97.2365","97.4131","90.4316"
"2024:02","Label1_value3","Label2_value2","Label3_value3","97.1994","97.4103","90.4444"
"2023:08","Label1_value2","Label2_value1","Label3_value3","97.0456","97.4031","90.8348"
"2023:08","Label1_value1","Label2_value1","Label3_value4","97.1909","97.4501","90.4288"
"2023:08","Label1_value3","Label2_value1","Label3_value1","96.9444","97.4245","90.4615"
"2023:02","Label1_value2","Label2_value1","Label3_value4","97.1524","97.3034","90.5670"
"2024:02","Label1_value2","Label2_value1","Label3_value1","97.2308","97.3974","90.4245"
"2023:02","Label1_value3","Label2_value1","Label3_value4","97.2265","97.4345","90.4829"
"2023:06","Label1_value2","Label2_value1","Label3_value4","97.2308","97.4359","91.0812"
"2024:02","Label1_value2","Label2_value1","Label3_value3","97.1368","97.4031","90.4274"
"2023:06","Label1_value3","Label2_value2","Label3_value2","97.2308","97.4288","90.4259"
"2024:02","Label1_value3","Label2_value1","Label3_value1","97.1966","97.4031","90.4387"
"2023:08","Label1_value2","Label2_value2","Label3_value3","97.2023","97.3946","90.4387"
"2023:06","Label1_value3","Label2_value1","Label3_value1","97.0541","97.4202","90.5655"
"2024:02","Label1_value3","Label2_value1","Label3_value1","97.1211","97.4160","90.4387"
"2023:02","Label1_value3","Label2_value1","Label3_value4","97.1809","97.4017","90.4245"
"2024:02","Label1_value1","Label2_value2","Label3_value1","97.2165","97.3604","90.5826"
"2023:06","Label1_value1","Label2_value1","Label3_value2","97.1937","97.3675","90.5613"
"2024:02","Label1_value1","Label2_value2","Label3_value1","97.1738","97.3319","90.8590"
"2024:02","Label1_value2","Label2_value1","Label3_value3","97.1652","97.4345","90.7293"
"2023:06","Label1_value2","Label2_value1","Label3_value3","97.2023","97.4174","91.0598"
"2023:08","Label1_value3","Label2_value2","Label3_value1","97.0698","97.3846","90.4316"
"2024:02","Label1_value3","Label2_value1","Label3_value4","97.2308","97.3917","91.3433"
"2024:02","Label1_value1","Label2_value2","Label3_value1","97.1866","97.2678","90.7792"
"2023:08","Label1_value1","Label2_value1","Label3_value4","97.1496","97.4003","90.7892"
"2023:02","Label1_value3","Label2_value1","Label3_value1","97.0584","97.4103","90.4772"
"2023:08","Label1_value2","Label2_value1","Label3_value2","97.2108","97.4046","90.4288"
"2024:02","Label1_value1","Label2_value1","Label3_value2","97.1781","97.4416","91.2578"
"2023:08","Label1_value1","Label2_value1","Label3_value3","97.2749","97.3433","91.4188"
"2023:08","Label1_value2","Label2_value1","Label3_value4","97.1182","97.4316","90.4430"
"2023:08","Label1_value3","Label2_value1","Label3_value4","97.2137","97.3148","91.1197"
"2023:02","Label1_value1","Label2_value1","Label3_value4","97.2165","97.2664","90.9701"
"2024:02","Label1_value1","Label2_value2","Label3_value4","97.2151","97.4017","91.3063"
"2023:06","Label1_value2","Label2_value1","Label3_value2","97.1652","97.3818","90.7194"
"2023:08","Label1_value3","Label2_value1","Label3_value2","97.1239","97.4188","91.1553"
"2024:02","Label1_value1","Label2_value2","Label3_value1","97.0684","97.3875","90.6624"
"2024:02","Label1_value3","Label2_value1","Label3_value2","97.2208","97.4031","90.4972"
"2023:06","Label1_value1","Label2_value2","Label3_value4","97.1510","97.3946","90.7906"
"2023:06","Label1_value2","Label2_value2","Label3_value4","97.2151","97.4359","90.9202"
"2023:02","Label1_value1","Label2_value2","Label3_value1","97.2080","97.4017","90.5655"
"2023:06","Label1_value3","Label2_value1","Label3_value1","97.1624","97.3405","90.4274"
"2023:06","Label1_value2","Label2_value1","Label3_value1","97.2550","97.4188","90.4231"
"2023:02","Label1_value1","Label2_value2","Label3_value1","97.2336","97.4103","91.4160"
"2023:06","Label1_value3","Label2_value1","Label3_value1","97.1239","97.4131","90.8120"
"2023:06","Label1_value3","Label2_value1","Label3_value3","97.0954","97.4074","90.5655"
"2024:02","Label1_value2","Label2_value1","Label3_value3","97.2379","97.4003","90.4274"
"2024:02","Label1_value2","Label2_value2","Label3_value1","97.2165","97.4088","90.4444"
"2024:02","Label1_value3","Label2_value1","Label3_value3","97.2236","97.3732","90.5655"
"2023:06","Label1_value3","Label2_value1","Label3_value3","97.1396","97.3276","90.4986"
"2023:08","Label1_value3","Label2_value2","Label3_value1","97.2194","97.4103","90.6724"
"2023:02","Label1_value2","Label2_value1","Label3_value3","97.2108","97.4131","91.0698"
"2023:06","Label1_value2","Label2_value1","Label3_value3","97.1496","97.4117","90.9672"
"2023:08","Label1_value1","Label2_value1","Label3_value1","97.0427","97.3989","90.5100"
"2023:08","Label1_value3","Label2_value2","Label3_value3","97.0897","97.4359","91.1624"
"2024:02","Label1_value2","Label2_value1","Label3_value4","97.2251","97.3632","90.5670"
"2024:02","Label1_value2","Label2_value1","Label3_value4","97.2550","97.3903","90.4558"
"2023:08","Label1_value2","Label2_value2","Label3_value4","97.1709","97.4231","90.9444"
"2023:08","Label1_value1","Label2_value2","Label3_value3","97.1952","97.3818","90.7464"
"2023:06","Label1_value2","Label2_value1","Label3_value1","97.2308","97.4060","90.7450"
"2023:08","Label1_value2","Label2_value1","Label3_value4","96.9288","97.4188","90.4872"
"2023:02","Label1_value1","Label2_value2","Label3_value3","97.0883","97.3932","90.5698"
"2023:08","Label1_value1","Label2_value1","Label3_value4","97.0983","97.4117","90.4986"
"2023:06","Label1_value2","Label2_value2","Label3_value3","97.2023","97.4217","90.6439"
"2024:02","Label1_value3","Label2_value2","Label3_value2","97.2094","97.4288","90.4416"
"2023:02","Label1_value3","Label2_value1","Label3_value2","97.1496","97.3917","90.6125"
"2024:02","Label1_value1","Label2_value1","Label3_value2","97.1211","97.2877","90.8533"
"2023:08","Label1_value1","Label2_value2","Label3_value4","97.2350","97.2507","90.4943"
"2023:02","Label1_value1","Label2_value1","Label3_value2","97.1168","97.4302","90.4815"
"2023:02","Label1_value2","Label2_value1","Label3_value3","97.1852","97.4359","90.9658"
"2023:08","Label1_value2","Label2_value1","Label3_value3","97.1923","97.3148","90.6852"
"2024:02","Label1_value3","Label2_value2","Label3_value2","97.2464","97.3917","90.4288"
"2024:02","Label1_value3","Label2_value2","Label3_value2","97.1268","97.3974","90.4601"
"2023:08","Label1_value1","Label2_value1","Label3_value1","97.1068","97.4103","90.7621"
"2023:02","Label1_value2","Label2_value1","Label3_value2","97.1937","97.4117","90.5641"
"2023:06","Label1_value1","Label2_value1","Label3_value3","97.2251","97.3661","90.7721"
"2023:06","Label1_value3","Label2_value1","Label3_value2","97.0897","97.3989","90.5655"
"2024:02","Label1_value2","Label2_value2","Label3_value1","97.2009","97.4302","90.4772"
"2023:08","Label1_value3","Label2_value1","Label3_value1","97.1595","97.4416","90.4672"
"2023:06","Label1_value3","Label2_value2","Label3_value1","96.6966","97.3561","90.4430"
"2023:02","Label1_value3","Label2_value1","Label3_value1","97.2151","97.3860","90.5627"
"2023:02","Label1_value3","Label2_value1","Label3_value1","97.0954","97.3946","91.3875"
"2023:02","Label1_value2","Label2_value1","Label3_value1","97.2165","97.4046","91.0285"
"2023:08","Label1_value2","Label2_value2","Label3_value2","97.2222","97.4473","90.4416"
"2023:02","Label1_value3","Label2_value2","Label3_value1","97.2066","97.4202","90.4915"
"2023:08","Label1_value1","Label2_value1","Label3_value4","97.2179","97.4373","90.5670"
"2024:02","Label1_value2","Label2_value1","Label3_value3","97.2308","97.4501","91.3234"
"2023:02","Label1_value3","Label2_value1","Label3_value3","97.2179","97.3120","90.4430"
"2023:08","Label1_value1","Label2_value2","Label3_value3","97.1467","97.4174","90.7479"
"2024:02","Label1_value2","Label2_value1","Label3_value1","97.2493","97.3333","90.7977"
"2024:02","Label1_value1","Label2_value2","Label3_value1","97.2051","97.4601","90.5897"
"2023:08","Label1_value2","Label2_value2","Label3_value2","97.1966","97.4302","90.4416"
"2023:02","Label1_value1","Label2_value1","Label3_value1","97.2977","97.3732","90.4416"
"2024:02","Label1_value1","Label2_value1","Label3_value1","97.2023","97.3561","90.7365"
"2024:02","Label1_value1","Label2_value1","Label3_value1","97.1652","97.4330","90.4302"
"2023:08","Label1_value3","Label2_value1","Label3_value4","97.1781","97.3105","90.4530"
"2023:02","Label1_value3","Label2_value2","Label3_value2","97.1225","97.3889","90.4459"
"2023:06","Label1_value2","Label2_value1","Label3_value4","97.1168","97.4074","90.4672"
"2023:06","Label1_value3","Label2_value2","Label3_value2","97.2236","97.3789","90.4330"
"2023:06","Label1_value3","Label2_value1","Label3_value3","97.2194","97.4117","90.4359"
"2023:08","Label1_value3","Label2_value1","Label3_value1","97.1681","97.3177","90.7593"
"2023:02","Label1_value2","Label2_value2","Label3_value1","97.2279","97.4174","90.4259"
"2023:08","Label1_value2","Label2_value1","Label3_value1","97.1838","97.4188","90.4444"
"2023:08","Label1_value1","Label2_value2","Label3_value3","97.1952","97.3590","90.4274"
"2023:02","Label1_value3","Label2_value1","Label3_value2","97.2151","97.3875","90.5769"
"2023:02","Label1_value1","Label2_value1","Label3_value3","97.2137","97.4103","90.8832"
"2024:02","Label1_value1","Label2_value2","Label3_value1","97.0912","97.4145","90.4644"
"2023:02","Label1_value3","Label2_value2","Label3_value2","97.0869","97.3575","91.1538"
"2024:02","Label1_value1","Label2_value2","Label3_value4","97.0783","97.3561","90.4274"
"2024:02","Label1_value2","Label2_value1","Label3_value3","96.9957","97.3803","91.1125"
"2023:06","Label1_value2","Label2_value2","Label3_value2","97.1923","97.2664","90.4957"
"2023:08","Label1_value2","Label2_value2","Label3_value2","97.1880","97.4103","90.5000"
"2023:08","Label1_value2","Label2_value1","Label3_value1","97.1852","97.4060","90.4274"
"2023:08","Label1_value3","Label2_value2","Label3_value4","97.1453","97.4416","90.4274"
"2023:08","Label1_value2","Label2_value1","Label3_value3","97.2322","97.3846","91.1610"
"2023:02","Label1_value1","Label2_value2","Label3_value4","97.2165","97.4274","90.5954"
"2023:08","Label1_value1","Label2_value2","Label3_value3","97.1923","97.4060","91.2863"
"2023:02","Label1_value3","Label2_value2","Label3_value4","97.2422","97.4174","90.5954"
"2023:02","Label1_value1","Label2_value1","Label3_value2","97.1724","97.3860","90.5613"
"2023:02","Label1_value3","Label2_value2","Label3_value4","97.1980","97.4174","91.3803"
"2023:02","Label1_value1","Label2_value2","Label3_value2","97.1624","97.3889","91.3789"
"2024:02","Label1_value2","Label2_value1","Label3_value2","97.1852","97.4017","91.0385"
"2024:02","Label1_value1","Label2_value1","Label3_value2","97.2308","97.3405","90.4615"
"2023:08","Label1_value1","Label2_value1","Label3_value4","97.1895","97.4188","90.6795"
"2023:06","Label1_value3","Label2_value1","Label3_value1","97.2137","97.4031","90.5627"
"2023:02","Label1_value2","Label2_value1","Label3_value2","97.1553","97.4345","90.7735"
"2023:08","Label1_value1","Label2_value1","Label3_value2","97.2379","97.3889","90.6538"
"2024:02","Label1_value2","Label2_value1","Label3_value4","97.1439","97.4117","90.4373"
"2023:02","Label1_value1","Label2_value2","Label3_value3","97.1068","97.4174","90.5670"
"2023:02","Label1_value1","Label2_value1","Label3_value4","97.2236","97.4060","90.4444"
"2023:02","Label1_value2","Label2_value2","Label3_value3","97.2194","97.4416","90.4573"
"2023:02","Label1_value1","Label2_value2","Label3_value1","97.1781","97.4330","90.4915"
"2024:02","Label1_value1","Label2_value1","Label3_value4","97.1809","97.4145","90.4786"
"2023:06","Label1_value2","Label2_value2","Label3_value3","97.1538","97.4217","90.4786"
"2023:06","Label1_value3","Label2_value2","Label3_value1","97.1353","97.4416","90.4373"
"2024:02","Label1_value3","Label2_value2","Label3_value4","97.2051","97.3732","90.6368"
"2023:06","Label1_value2","Label2_value2","Label3_value2","97.1225","97.3832","90.4701"
"2024:02","Label1_value2","Label2_value1","Label3_value4","97.2165","97.4630","90.5014"
"2023:06","Label1_value2","Label2_value2","Label3_value2","97.2308","97.4259","90.6125"
"2023:06","Label1_value3","Label2_value2","Label3_value4","97.2436","97.5057","90.4330"
"2023:06","Label1_value1","Label2_value2","Label3_value4","97.2536","97.4046","90.5299"
"2023:02","Label1_value2","Label2_value1","Label3_value1","97.2137","97.4017","90.8162"
"2023:06","Label1_value2","Label2_value1","Label3_value2","97.2464","97.4473","90.5783"
"2023:06","Label1_value1","Label2_value2","Label3_value3","97.2236","97.3889","90.4345"
"2023:06","Label1_value3","Label2_value1","Label3_value3","97.2578","97.4031","90.7692"
"2023:06","Label1_value3","Label2_value2","Label3_value2","97.2521","97.4088","90.5014"
"2023:06","Label1_value3","Label2_value1","Label3_value2","97.1652","97.4217","90.4815"
"2023:08","Label1_value3","Label2_value1","Label3_value3","97.2450","97.4644","90.4644"
"2023:02","Label1_value1","Label2_value1","Label3_value1","97.2279","97.4558","90.4359"
"2023:06","Label1_value1","Label2_value2","Label3_value4","97.0513","97.4088","90.4459"
"2024:02","Label1_value1","Label2_value2","Label3_value3","97.2051","97.3248","90.8376"
"2023:08","Label1_value2","Label2_value1","Label3_value1","97.1453","97.4131","91.1823"
"2023:02","Label1_value3","Label2_value2","Label3_value1","97.1567","97.3661","90.4615"
"2023:02","Label1_value1","Label2_value2","Label3_value3","97.1083","97.3604","90.4302"
"2023:06","Label1_value1","Label2_value2","Label3_value2","97.2550","97.4274","90.4687"
"2023:02","Label1_value1","Label2_value1","Label3_value4","97.1524","97.3875","90.8732"
"2024:02","Label1_value2","Label2_value2","Label3_value4","97.1937","97.4288","90.8789"
"2023:08","Label1_value3","Label2_value1","Label3_value1","97.1952","97.4345","90.4701"
"2024:02","Label1_value3","Label2_value2","Label3_value2","97.1510","97.4188","90.4558"
"2024:02","Label1_value1","Label2_value2","Label3_value4","97.1738","97.4074","90.7906"
"2023:06","Label1_value2","Label2_value2","Label3_value4","97.2564","97.3860","90.4288"
"2023:08","Label1_value1","Label2_value1","Label3_value3","97.1980","97.4117","90.5741"
"2023:06","Label1_value2","Label2_value1","Label3_value2","97.2265","97.3989","90.4601"
"2024:02","Label1_value2","Label2_value1","Label3_value4","97.0385","97.3946","90.5670"
"2023:08","Label1_value1","Label2_value1","Label3_value1","97.1852","97.4573","90.5712"
"2024:02","Label1_value2","Label2_value2","Label3_value1","97.2464","97.4274","90.4430"
"2023:06","Label1_value1","Label2_value1","Label3_value1","97.2080","97.4188","90.5214"
"2023:06","Label1_value2","Label2_value1","Label3_value3","97.1681","97.4587","90.4530"
"2023:08","Label1_value1","Label2_value1","Label3_value4","97.1595","97.4145","91.0513"
"2024:02","Label1_value1","Label2_value1","Label3_value1","97.1567","97.2949","90.4316"
"2023:06","Label1_value1","Label2_value1","Label3_value3","97.2165","97.3077","90.5741"
"2023:06","Label1_value1","Label2_value1","Label3_value1","97.1083","97.4046","91.1168"
"2023:06","Label1_value1","Label2_value1","Label3_value2","96.9487","97.3362","90.4516"
"2024:02","Label1_value2","Label2_value2","Label3_value1","97.2165","97.4017","90.4701"
"2024:02","Label1_value2","Label2_value2","Label3_value1","97.2066","97.4302","90.7934"
"2024:02","Label1_value3","Label2_value2","Label3_value2","97.2336","97.3746","90.6083"
"2023:08","Label1_value2","Label2_value1","Label3_value1","97.2450","97.4430","90.5100"
"2023:08","Label1_value1","Label2_value2","Label3_value2","97.2251","97.3846","90.5670"
"2024:02","Label1_value1","Label2_value1","Label3_value3","97.2550","97.4103","90.8547"
"2023:08","Label1_value3","Label2_value1","Label3_value1","97.2051","97.4430","90.5527"
"2023:06","Label1_value2","Label2_value1","Label3_value4","97.2436","97.4017","90.6154"
"2023:08","Label1_value1","Label2_value1","Label3_value2","97.1994","97.4074","90.5755"
"2023:02","Label1_value2","Label2_value1","Label3_value4","97.2578","97.3974","90.9587"
"2024:02","Label1_value1","Label2_value1","Label3_value3","97.0655","97.4302","90.5912"
"2023:08","Label1_value2","Label2_value1","Label3_value3","97.2023","97.4160","90.4972"
"2024:02","Label1_value2","Label2_value1","Label3_value1","97.1752","97.2934","90.4929"
"2023:06","Label1_value1","Label2_value2","Label3_value1","97.2578","97.4174","91.0114"
"2023:08","Label1_value1","Label2_value2","Label3_value2","97.0954","97.4017","90.4416"
"2023:06","Label1_value3","Label2_value1","Label3_value4","97.0128","97.4117","90.9359"
"2023:06","Label1_value1","Label2_value2","Label3_value2","97.2379","97.3689","90.5399"
"2024:02","Label1_value2","Label2_value1","Label3_value3","97.1652","97.4231","90.4929"
"2024:02","Label1_value1","Label2_value1","Label3_value2","97.2165","97.4017","90.8718"
"2023:06","Label1_value1","Label2_value2","Label3_value4","97.2009","97.3704","90.4929"
"2023:08","Label1_value2","Label2_value2","Label3_value3","97.2194","97.4359","90.5356"
"2023:08","Label1_value2","Label2_value1","Label3_value2","97.2493","97.3205","90.8974"
"2024:02","Label1_value3","Label2_value1","Label3_value3","97.2123","97.3974","90.5114"
"2023:06","Label1_value1","Label2_value2","Label3_value1","97.2322","97.3718","90.5085"
"2024:02","Label1_value2","Label2_value2","Label3_value2","97.2835","97.4487","90.5655"
"2023:06","Label1_value1","Label2_value1","Label3_value4","97.2564","97.3162","90.4929"
"2024:02","Label1_value2","Label2_value2","Label3_value1","97.2621","97.4017","90.6268"
"2023:02","Label1_value2","Label2_value2","Label3_value4","97.2279","97.2707","90.8390"
"2023:06","Label1_value2","Label2_value2","Label3_value1","97.2066","97.3177","90.4601"
"2024:02","Label1_value1","Label2_value1","Label3_value3","97.2735","97.3305","90.4672"
"2023:08","Label1_value3","Label2_value2","Label3_value3","97.1866","97.4316","90.5983"
"2023:08","Label1_value2","Label2_value2","Label3_value3","97.2507","97.2991","90.4886"
